,state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
2575,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - FZG0018,Ordinary Non AC Seater 2+3,2024-07-17 15:00:00,02h 30m,2024-07-17 17:30:00,3.3,146,52
2576,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AYD0041,Ordinary Non AC Seater 2+3,2024-07-17 15:00:00,03h 00m,2024-07-17 18:00:00,3.3,181,52
2577,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - RAT0029,Ordinary Non AC Seater 2+3,2024-07-17 15:00:00,03h 00m,2024-07-17 18:00:00,3.3,146,52
2578,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - DOR0016,Janrath AC Seater 2+2,2024-07-17 15:01:00,03h 39m,2024-07-17 18:40:00,2.9,275,36
2579,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - ETH0035,Ordinary Non AC Seater 2+3,2024-07-17 15:05:00,02h 40m,2024-07-17 17:45:00,3.3,142,52
2580,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0049,Ordinary Non AC Seater 2+3,2024-07-17 15:15:00,02h 20m,2024-07-17 17:35:00,3.3,146,52
2581,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BTR0030,Ordinary Non AC Seater 2+3,2024-07-17 15:30:00,01h 20m,2024-07-17 16:50:00,3.3,146,52
2582,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - JHD0020,Ordinary Non AC Seater 2+3,2024-07-17 15:30:00,02h 30m,2024-07-17 18:00:00,3.3,146,52
2583,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HMR0035,Ordinary Non AC Seater 2+3,2024-07-17 15:37:00,03h 33m,2024-07-17 19:10:00,3.3,180,52
2584,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - GZP0018,Ordinary Non AC Seater 2+3,2024-07-17 15:45:00,03h 00m,2024-07-17 18:45:00,3.3,138,52
2585,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0051,Ordinary Non AC Seater 2+3,2024-07-17 15:45:00,02h 09m,2024-07-17 17:54:00,3.3,142,52
2586,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0039,Ordinary Non AC Seater 2+3,2024-07-17 16:30:00,03h 00m,2024-07-17 19:30:00,3.3,150,52
2587,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HDD0061,Rajdhani Non AC Seater 2+3,2024-07-17 16:30:00,03h 33m,2024-07-17 20:03:00,3.3,150,52
2588,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BTR0025,Ordinary Non AC Seater 2+3,2024-07-17 16:30:00,01h 47m,2024-07-17 18:17:00,3.3,146,52
2589,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HDD0107,Rajdhani Non AC Seater 2+3,2024-07-17 16:32:00,00h 53m,2024-07-17 17:25:00,3.3,146,51
2590,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - JHD0023,Ordinary Non AC Seater 2+3,2024-07-17 16:45:00,02h 15m,2024-07-17 19:00:00,3.3,146,52
2591,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - JHD0025,Ordinary Non AC Seater 2+3,2024-07-17 17:15:00,02h 15m,2024-07-17 19:30:00,3.3,146,52
2592,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0096,Ordinary Non AC Seater 2+3,2024-07-17 17:30:00,02h 50m,2024-07-17 20:20:00,3.3,150,52
2593,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - ORI0074,Ordinary Non AC Seater 2+3,2024-07-17 18:00:00,02h 00m,2024-07-17 20:00:00,3.3,146,52
2594,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0100,Ordinary Non AC Seater 2+3,2024-07-17 19:00:00,01h 55m,2024-07-17 20:55:00,3.3,142,52
2595,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BRH0018,Ordinary Non AC Seater 2+3,2024-07-17 19:00:00,02h 10m,2024-07-17 21:10:00,3.3,150,52
2596,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BRH0022,Ordinary Non AC Seater 2+3,2024-07-17 19:30:00,02h 10m,2024-07-17 21:40:00,3.3,150,52
2597,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BUI0004,Ordinary Non AC Seater 2+3,2024-07-17 19:30:00,01h 30m,2024-07-17 21:00:00,3.3,142,52
2598,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - VKS0007,Janrath AC Seater 2+3,2024-07-17 20:00:00,02h 30m,2024-07-17 22:30:00,2.6,188,48
2599,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0092,Ordinary Non AC Seater 2+3,2024-07-17 20:00:00,02h 10m,2024-07-17 22:10:00,3.3,150,52
2600,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0089,Ordinary Non AC Seater 2+3,2024-07-17 20:30:00,03h 15m,2024-07-17 23:45:00,3.3,167,52
2601,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0007,Janrath AC Seater 2+2,2024-07-17 20:30:00,01h 42m,2024-07-17 22:12:00,1.0,216,36
2602,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AYD0060,Ordinary Non AC Seater 2+3,2024-07-17 21:00:00,02h 00m,2024-07-17 23:00:00,3.3,142,52
2603,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BRH0039,Ordinary Non AC Seater 2+3,2024-07-17 21:00:00,02h 00m,2024-07-17 23:00:00,3.3,150,52
2604,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AKP0218,Ordinary Non AC Seater 2+3,2024-07-17 21:02:00,02h 33m,2024-07-17 23:35:00,3.3,180,52
2605,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - FZG0009,Ordinary Non AC Seater 2+3,2024-07-17 21:30:00,03h 00m,2024-07-17 00:30:00,3.3,142,52
2606,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BRH0028,Ordinary Non AC Seater 2+3,2024-07-17 21:30:00,02h 10m,2024-07-17 23:40:00,3.3,150,52
2607,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0041,Ordinary Non AC Seater 2+3,2024-07-17 21:30:00,02h 20m,2024-07-17 23:50:00,3.3,146,52
2608,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HMR0029,Ordinary Non AC Seater 2+3,2024-07-17 22:00:00,03h 09m,2024-07-17 01:09:00,3.3,180,52
2609,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BRH0042,Ordinary Non AC Seater 2+3,2024-07-17 22:00:00,02h 10m,2024-07-17 00:10:00,3.3,150,52
2610,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AYD0038,Ordinary Non AC Seater 2+3,2024-07-17 22:00:00,02h 00m,2024-07-17 00:00:00,3.3,142,52
2611,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HMR0021,Ordinary Non AC Seater 2+3,2024-07-17 22:00:00,02h 30m,2024-07-17 00:30:00,3.3,180,52
2612,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0045,Ordinary Non AC Seater 2+3,2024-07-17 22:15:00,02h 45m,2024-07-17 01:00:00,3.3,142,52
2613,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0043,Ordinary Non AC Seater 2+3,2024-07-17 23:00:00,03h 35m,2024-07-17 02:35:00,3.3,167,52
2614,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0047,Ordinary Non AC Seater 2+3,2024-07-17 23:59:00,03h 41m,2024-07-17 03:40:00,3.3,167,52
2615,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,BTS Bundelkhand Transport Services LLP,Non A/C Seater / Sleeper (2+1),2024-07-17 02:50:00,02h 25m,2024-07-17 05:15:00,3.6,200,26
2616,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kamla Travels,A/C Sleeper (2+1),2024-07-17 05:00:00,01h 30m,2024-07-17 06:30:00,3.2,599,7
2617,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Samreen Travels,AC Sleeper (2+1),2024-07-17 06:30:00,02h 00m,2024-07-17 08:30:00,3.7,650,21
2618,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Seater / Sleeper (2+1),2024-07-17 07:00:00,02h 30m,2024-07-17 09:30:00,4.2,344,29
2619,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Indian Auto Wheels,AC Seater (2+3),2024-07-17 10:30:00,02h 15m,2024-07-17 12:45:00,3.1,250,46
2620,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Shatabdi Travels Gorakhpur,AC Sleeper (2+1),2024-07-17 21:01:00,02h 30m,2024-07-17 23:31:00,0.0,700,29
2621,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),2024-07-17 21:01:00,02h 00m,2024-07-17 23:01:00,4.3,500,27
2622,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Rajput Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 01:00:00,02h 30m,2024-07-17 03:30:00,1.6,700,34
2623,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Jai Shrinath Ji Ki ® Travels,A/C Sleeper (2+1),2024-07-17 06:15:00,02h 15m,2024-07-17 08:30:00,2.0,200,23
2624,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),2024-07-17 18:30:00,03h 00m,2024-07-17 21:30:00,2.1,500,26
2625,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 19:30:00,03h 15m,2024-07-17 22:45:00,2.2,499,36
2626,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Raaj Rath Travels Co.,A/C Sleeper (2+1),2024-07-17 02:00:00,04h 30m,2024-07-17 06:30:00,3.5,4000,36
2627,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Hans Travels (I) Private Limited,A/C Sleeper (2+1),2024-07-17 07:05:00,02h 00m,2024-07-17 09:05:00,3.2,800,24
2628,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Hans Travels (I) Private Limited,NON A/C Sleeper (2+1),2024-07-17 07:20:00,02h 30m,2024-07-17 09:50:00,3.2,900,24
2629,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Hans Travels (I) Private Limited,NON A/C Sleeper (2+1),2024-07-17 07:45:00,02h 30m,2024-07-17 10:15:00,3.2,900,24
2630,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),2024-07-17 17:30:00,03h 30m,2024-07-17 21:00:00,4.3,1499,7
2631,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),2024-07-17 17:45:00,03h 30m,2024-07-17 21:15:00,4.3,1649,14
2632,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),2024-07-17 20:00:00,02h 00m,2024-07-17 22:00:00,4.3,1100,28
2633,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Betrwanti Travels,NON A/C Sleeper (1+2),2024-07-17 03:15:00,02h 15m,2024-07-17 05:30:00,0.0,1500,26
2634,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Betrwanti Travels,A/C Sleeper (2+1),2024-07-17 05:15:00,01h 50m,2024-07-17 07:05:00,0.0,1300,10
2635,UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Betrwanti Travels,NON A/C Sleeper (1+2),2024-07-17 06:35:00,00h 55m,2024-07-17 07:30:00,0.0,1000,17
2636,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,UPSRTC - HTR0064,Ordinary Non AC Seater 2+3,2024-07-17 11:00:00,10h 00m,2024-07-17 21:00:00,3.3,617,52
2637,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,UPSRTC - SKB0007,Ordinary Non AC Seater 2+3,2024-07-17 11:15:00,11h 45m,2024-07-17 23:00:00,3.3,615,52
2638,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,UPSRTC - HTR0048,Ordinary Non AC Seater 2+3,2024-07-17 14:30:00,09h 15m,2024-07-17 23:45:00,3.3,616,52
2639,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,UPSRTC - ALI0160,Janrath AC Seater 2+2,2024-07-17 16:27:00,10h 53m,2024-07-17 03:20:00,3.3,927,36
2640,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,UPSRTC - ALI0062,Janrath AC Seater 2+2,2024-07-17 16:28:00,10h 37m,2024-07-17 03:05:00,3.3,927,36
2641,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,UPSRTC - ALI0153,Ordinary Non AC Seater 2+3,2024-07-17 16:29:00,10h 51m,2024-07-17 03:20:00,0.0,616,52
2642,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,UPSRTC - TAJ0047,Pink Express AC Seater 2+2,2024-07-17 19:01:00,09h 13m,2024-07-17 04:14:00,4.8,927,41
2643,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,UPSRTC - TAJ0051,Janrath AC Seater 2+3,2024-07-17 20:31:00,08h 59m,2024-07-17 05:30:00,2.7,766,48
2644,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,UPSRTC - HTR0058,Ordinary Non AC Seater 2+3,2024-07-17 22:20:00,09h 55m,2024-07-17 08:15:00,3.3,617,52
2645,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,RSRTC - 155959,Express Non AC Seater 2+3,2024-07-17 09:30:00,08h 40m,2024-07-17 18:10:00,3.7,588,42
2646,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,Baba Travels Mathura,VE A/C Sleeper (2+1),2024-07-17 20:00:00,10h 00m,2024-07-17 06:00:00,4.5,999,13
2647,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),2024-07-17 20:00:00,08h 30m,2024-07-17 04:30:00,3.7,699,28
2648,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),2024-07-17 23:59:00,07h 31m,2024-07-17 07:30:00,3.9,1249,23
2649,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),2024-07-17 22:50:00,07h 00m,2024-07-17 05:50:00,4.7,699,13
2650,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,Mahalaxmi Travels,A/C Sleeper (2+1),2024-07-17 22:15:00,08h 15m,2024-07-17 06:30:00,2.7,899,23
2651,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),2024-07-17 01:30:00,06h 10m,2024-07-17 07:40:00,4.2,696,4
2652,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 23:30:00,06h 50m,2024-07-17 06:20:00,4.0,1099,31
2653,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),2024-07-17 21:20:00,09h 10m,2024-07-17 06:30:00,4.9,699,25
2654,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),2024-07-17 00:30:00,07h 30m,2024-07-17 08:00:00,3.6,1199,1
2655,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,Baba Travels Mathura,A/C Seater Push Back (2+2),2024-07-17 20:30:00,08h 30m,2024-07-17 05:00:00,4.2,999,41
2656,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,Shrinath Travels Gwalior,NON A/C Sleeper (2+1),2024-07-17 23:30:00,08h 30m,2024-07-17 08:00:00,3.4,750,25
2657,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,New sanjay travels,A/C Seater / Sleeper (2+1),2024-07-17 20:30:00,08h 50m,2024-07-17 05:20:00,3.6,800,34
2658,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,Kalpana Travel Gwalior,A/C Sleeper (2+1),2024-07-17 23:30:00,09h 00m,2024-07-17 08:30:00,2.3,854,20
2659,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,DIVYANSHU TRAVELS,A/C Sleeper (2+2),2024-07-17 23:05:00,08h 00m,2024-07-17 07:05:00,1.0,854,38
2660,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),2024-07-17 01:10:00,06h 10m,2024-07-17 07:20:00,3.5,647,20
2661,UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,Gautam Bus Service,A/C Sleeper (2+1),2024-07-17 20:00:00,10h 00m,2024-07-17 06:00:00,2.4,900,30
2662,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - HMR0029,Ordinary Non AC Seater 2+3,2024-07-17 00:41:00,05h 49m,2024-07-17 06:30:00,3.3,447,52
2663,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - BDV0079,Janrath AC Seater 2+2,2024-07-17 03:00:00,06h 29m,2024-07-17 09:29:00,3.3,661,36
2664,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - BST0022,Ordinary Non AC Seater 2+3,2024-07-17 03:00:00,06h 00m,2024-07-17 09:00:00,3.3,451,52
2665,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - SRG0032,Ordinary Non AC Seater 2+3,2024-07-17 03:15:00,06h 45m,2024-07-17 10:00:00,3.3,439,52
2666,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - BST0023,Ordinary Non AC Seater 2+3,2024-07-17 04:00:00,06h 00m,2024-07-17 10:00:00,3.3,451,52
2667,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - AWD0037,Janrath AC Seater 2+3,2024-07-17 06:00:00,06h 30m,2024-07-17 12:30:00,3.3,552,48
2668,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - GKD0052,Ordinary Non AC Seater 2+3,2024-07-17 06:31:00,06h 59m,2024-07-17 13:30:00,3.3,451,52
2669,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - ALM0136,Shatabdi AC Seater 2+2,2024-07-17 07:00:00,06h 30m,2024-07-17 13:30:00,3.3,670,37
2670,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - UNG0026,Ordinary Non AC Seater 2+3,2024-07-17 07:30:00,06h 30m,2024-07-17 14:00:00,3.3,451,52
2671,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - UNG0028,Ordinary Non AC Seater 2+3,2024-07-17 07:40:00,06h 30m,2024-07-17 14:10:00,3.3,451,52
2672,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - UNG0030,Ordinary Non AC Seater 2+3,2024-07-17 07:50:00,06h 30m,2024-07-17 14:20:00,3.3,451,52
2673,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - UNG0032,Ordinary Non AC Seater 2+3,2024-07-17 08:00:00,06h 30m,2024-07-17 14:30:00,3.3,451,52
2674,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - UNG0034,Ordinary Non AC Seater 2+3,2024-07-17 08:10:00,06h 30m,2024-07-17 14:40:00,3.3,451,52
2675,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - SRG0101,Ordinary Non AC Seater 2+3,2024-07-17 08:15:00,06h 45m,2024-07-17 15:00:00,3.3,439,52
2676,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - GKD0002,Shatabdi AC Seater 2+2,2024-07-17 08:15:00,05h 15m,2024-07-17 13:30:00,2.9,618,37
2677,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - UNG0036,Ordinary Non AC Seater 2+3,2024-07-17 08:20:00,06h 30m,2024-07-17 14:50:00,3.3,451,52
2678,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - AYD0057,Ordinary Non AC Seater 2+3,2024-07-17 09:12:00,06h 58m,2024-07-17 16:10:00,3.3,416,52
2679,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - ALM0002,Shatabdi AC Seater 2+2,2024-07-17 09:13:00,05h 17m,2024-07-17 14:30:00,3.3,618,37
2680,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - AWD0039,Pink Express AC Seater 2+2,2024-07-17 10:02:00,05h 58m,2024-07-17 16:00:00,3.3,618,41
2681,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - ALM0050,Shatabdi AC Seater 2+2,2024-07-17 10:10:00,05h 20m,2024-07-17 15:30:00,2.6,618,37
2682,UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,UPSRTC - ALM0035,Volvo AC Seater 2+2,2024-07-17 10:30:00,05h 00m,2024-07-17 15:30:00,3.1,959,39
